youth_id,job_search_status,internship_completed,job_placement,income_band
1b283d75-5a69-4a73-be88-5b7283f19027,Not actively searching,0,1,Lower-middle
d1037ec9-4904-4bd6-ad5c-f462b4a0f522,Not actively searching,1,1,Middle
97608daa-e5d1-4771-ac84-f29fce89a450,Not actively searching,0,0,Lower-middle
d825f384-701f-4a44-8834-bb8460db04ea,Actively searching,0,1,Low
e5259969-e774-4c60-99f3-7ae6a2607735,Actively searching,0,1,Middle
2a7a9524-6348-4156-9eb4-422fe580fe65,Not actively searching,0,1,Low
736ba718-ce00-4603-96b2-9560f86523b6,Actively searching,1,1,Lower-middle
6d5c7be0-590d-4479-9292-f3f55198d16b,Actively searching,0,0,Lower-middle
838b0f2e-2689-477e-af01-16dc73ad997a,Not actively searching,0,0,Low
c085fea5-447c-4e9b-b6f5-f8d1c5bffa62,Not actively searching,0,1,Middle
8107125a-8971-41ac-b9b3-9ffe30a82536,Not actively searching,0,0,Low
c65272b3-1be5-41c2-8020-97298cc422d4,Actively searching,0,1,Low
64de2fe5-eb6e-44e3-89a1-b2df631ffcbb,Not actively searching,1,1,Lower-middle
4b87506b-46ac-4046-b126-be5092758fdc,Not actively searching,1,0,Lower-middle
f7ee77e9-6df2-4979-a3a3-2f4fbfa2c9d1,Actively searching,0,0,Lower-middle
e6c4e31c-48d1-497b-95a8-40dba629328f,Not actively searching,1,0,Low
f3f3c816-a94e-4bd0-acb9-9da60c023426,Actively searching,1,0,Lower-middle
1595cb9d-b0b3-4afa-90a1-621a6ca9549a,Not actively searching,1,0,Low
79014f1f-f1bb-48ca-8707-df4c09bd4ee0,Actively searching,0,0,Lower-middle
8705d503-2bc5-4f0a-ac83-315f144312d0,Not actively searching,0,1,Lower-middle
8858db37-e41f-41e5-854f-8ac3ca1e5464,Not actively searching,0,1,Lower-middle
ca00e67a-20d8-4eb9-b9e3-469a16454e7e,Not actively searching,0,0,Low
10a603c0-168a-448c-ab0f-637114db9043,Not actively searching,1,1,Middle
f0eed963-d197-4f5b-a7cc-83873fd56396,Not actively searching,0,1,Lower-middle
66468c19-c37f-4611-8fba-26e2eb83e63d,Not actively searching,1,0,Low
b84e5336-7f44-4a64-958c-79e5878c05ef,Actively searching,1,1,Middle
ef7bb9f0-9c1b-4a22-ba30-9da5262f08b9,Not actively searching,1,1,Middle
f7baf907-fa89-403a-8e1d-84284555feaf,Not actively searching,0,1,Low
15327eb6-0b57-4712-9da6-989fef4bb538,Not actively searching,0,0,Low
403f6ffa-60da-48cb-916d-b6f293e4e46a,Actively searching,0,1,Middle
cff39664-df13-4d3a-95f5-e3b8c66578e7,Actively searching,0,0,Lower-middle
3ab38a50-7d01-4742-883d-174e45d41139,Actively searching,0,1,Middle
df6f51f4-122f-4922-8cfb-7ba5aa146015,Not actively searching,0,1,Middle
71660d1e-b20e-4048-b2ca-54370af9e6d8,Actively searching,0,0,Lower-middle
88b32fb3-7801-48c2-a1e2-9c7646bd5f84,Not actively searching,1,1,Middle
ee8c4aec-da28-4913-98eb-f3662e4e822f,Not actively searching,0,0,Lower-middle
d4abd14a-f2de-4a97-8871-86d0ba7191ad,Actively searching,0,1,Middle
b6ccd141-5955-47a9-aa2a-ed9d548104ec,Not actively searching,0,1,Low
d1edf8da-d3c3-45cf-9cd6-171ca2a5e112,Not actively searching,0,0,Lower-middle
c818a72b-1bd4-48e3-ab7f-afafce9b6ca3,Actively searching,0,1,Middle
26f605b3-d6de-4c20-b0b5-9de32ee554ec,Not actively searching,0,0,Low
d91f6200-5a3c-45f4-bd9d-228d6d018db0,Actively searching,0,0,Low
42a53904-b04d-43e5-968c-0f9c7c9e8429,Actively searching,0,0,Lower-middle
0262e38a-b4d0-49c6-a7cf-c32b8a90a252,Actively searching,1,0,Low
1dafb032-61aa-4ff8-ba67-5e7960622ef9,Actively searching,0,1,Middle
30102957-b89f-49c4-a4b2-b2efde3df6ce,Actively searching,1,1,Middle
97fe3ebc-7a5f-41e2-a959-4a1144748f5d,Actively searching,0,0,Lower-middle
44855c27-3576-46d9-a022-33abceda5e27,Actively searching,0,0,Lower-middle
fbc6a522-892b-4cb0-8f57-244a5712be05,Not actively searching,0,1,Lower-middle
86290c28-bb28-474b-a548-68c427c44df0,Not actively searching,0,0,Lower-middle
9ce8f26f-3378-40fb-a261-dd0cf1f5fc92,Not actively searching,0,1,Low
004df2d0-a2ba-43cf-97dd-0fea0d2689eb,Actively searching,0,0,Lower-middle
dc6ebfa9-8ee3-4fe2-ac95-04d3818158ec,Not actively searching,0,1,Middle
e5744083-7bf8-4df5-b749-8136dbefb558,Actively searching,0,1,Lower-middle
e8392202-c9e8-4281-b11d-49ef734efe60,Actively searching,0,1,Middle
3a0e0ef9-60b5-44ae-8c5b-33ddf9749eed,Not actively searching,0,0,Low
7ee6f2d1-0c83-4dd8-8a0d-546fc92bc1e2,Not actively searching,1,0,Lower-middle
bfee0b7e-9dc6-4233-82be-25769880ffad,Not actively searching,0,0,Low
d4e8ffcf-2942-483c-9a83-1458faebc0b6,Not actively searching,1,0,Lower-middle
6ce4ca75-c395-4759-8552-354503032402,Not actively searching,1,1,Middle
8ee60397-44be-43a4-aca3-639a1387ec06,Actively searching,0,1,Middle
232447b2-fd5e-4813-9e52-0a5f716e27cf,Not actively searching,0,1,Lower-middle
f76694d9-cfbc-48bd-94ae-0bcf2473c2c7,Not actively searching,1,1,Low
5d855b21-b9a1-49fa-b341-ab64918dfd99,Actively searching,0,1,Lower-middle
7b96c55b-5bec-4990-84c4-5fe978a160d4,Actively searching,0,1,Middle
1319bf24-c747-4c94-8622-ac97b47988fc,Not actively searching,0,1,Lower-middle
ed95bbcc-c4f2-4c2b-b2f0-ba28d68ab1f1,Actively searching,1,1,Middle
2347dc0b-7dc6-4623-a34d-2c08ebfbdc9f,Not actively searching,0,1,Lower-middle
308b59f5-faf2-47a0-83fb-a852c4e81c25,Actively searching,1,1,Middle
28f16611-bf10-42a0-b327-55fae0873629,Actively searching,0,0,Lower-middle
f84b2727-cd1f-4fd3-84f8-2c05f49c88b8,Not actively searching,1,1,Lower-middle
b1e859c6-5bc2-433a-9976-a9691d41954c,Not actively searching,0,0,Low
63bce981-a067-45f3-b835-3f297f893f67,Not actively searching,0,0,Lower-middle
465dfb48-d3ac-4b43-a47d-50572019f7d2,Actively searching,1,0,Lower-middle
67851dc5-5487-444b-97e1-84ddc0618863,Not actively searching,0,0,Low
10685d54-1e16-498b-ba67-5c1b1507488a,Actively searching,0,0,Low
9ba41de7-3cab-475f-943e-8964b761a18a,Not actively searching,1,0,Lower-middle
7c0f18da-72ca-4e82-a1d8-7a51e074e869,Not actively searching,0,0,Low
2de9f2ee-f45c-40bb-8ee9-a0386a7b7849,Not actively searching,0,1,Low
a27acbad-a53d-4ab2-9de2-f29a3488f34d,Not actively searching,1,1,Middle
a82a3376-85a8-4f66-beaf-6138286dafdb,Not actively searching,0,1,Lower-middle
03b89bf3-6880-4856-a82f-cb6732225610,Actively searching,1,0,Lower-middle
7865a132-f197-4fc7-81a0-037f6d9a18f0,Not actively searching,0,1,Lower-middle
1aaadcce-8e7c-4a8b-9159-ccfadf5c5a29,Actively searching,0,0,Low
a16788c6-d4bb-4c83-b0ea-aa0dae7689c7,Not actively searching,0,1,Lower-middle
5cc01171-17de-4f07-90aa-ad475068e2ab,Not actively searching,0,0,Lower-middle
1f670380-bd41-41ab-bd3f-99a1dae0224b,Not actively searching,0,0,Low
277ce5c0-bddb-4455-b561-5106c19a7293,Not actively searching,0,0,Lower-middle
c4e2f58e-d8f0-4cf4-97f6-f5ae8ad625f0,Not actively searching,0,1,Middle
7c405c5f-7e98-4354-a07d-278ada30d4c5,Not actively searching,0,0,Low
6c72db7f-6885-4a32-bf94-d366666a426f,Actively searching,1,0,Lower-middle
382be58b-1b3f-4883-bc41-eb66dc445684,Not actively searching,1,0,Lower-middle
57b21770-b2e4-423b-a7e4-51c482631d39,Not actively searching,0,1,Middle
7c23b67e-c459-4adf-b024-2065c2258469,Not actively searching,0,0,Low
9007f286-551f-4d82-a963-090ea1f7d4ff,Not actively searching,1,1,Middle
51645030-7c39-4215-8c40-4e3f68ba1916,Not actively searching,0,0,Lower-middle
6785ffcb-3add-4002-9fc4-964779e9fec4,Not actively searching,0,1,Lower-middle
50afefd1-3c11-4538-af54-96e8b4d0f8e4,Actively searching,0,0,Low
c379cdd3-f546-42bd-8e1a-077ef83f18be,Not actively searching,0,1,Middle
81deb3f3-b07d-481a-85c8-e36001f8a334,Actively searching,1,1,Middle
375acee0-ee47-4bdc-92e9-ed585b6000c4,Not actively searching,0,0,Low
6a60a114-e6b9-472d-a9dd-a7592df51d18,Not actively searching,0,0,Low
8702a6e1-1eff-4300-8b0d-e8e17332ba53,Actively searching,0,0,Lower-middle
c7181cde-c369-4076-8055-3c41056ffc7c,Actively searching,0,0,Lower-middle
052db3e2-2a98-4f00-b13a-4a5a0414f2e6,Not actively searching,1,0,Lower-middle
98b0c6a4-4e07-4805-a241-fba723590057,Actively searching,0,1,Lower-middle
f5da90fe-9d20-4ede-aaf5-20c3d02f5a70,Actively searching,0,1,Lower-middle
9425a53b-38ad-4d08-8406-bd0c4c69bf6c,Not actively searching,0,0,Low
91dbed73-5c1b-42ff-bc0c-fb434c7eace4,Actively searching,0,1,Middle
eb8239f3-7d4e-4406-858d-05911324545a,Not actively searching,0,0,Low
4e204f01-a557-480a-af2a-28ad93524af8,Actively searching,1,1,Middle
76ef204f-7874-4978-b1ea-56b1af624f49,Not actively searching,0,0,Low
b127fd59-184a-4a36-a25c-17935093513b,Actively searching,0,1,Middle
4f0b8775-1731-4d25-9af3-8b26adc10af9,Actively searching,1,1,Middle
ac022837-5cad-4b5f-bdc4-28c5b39cd186,Actively searching,1,1,Middle
4bec4738-ec24-4567-ae8e-32b7f216da9d,Not actively searching,1,1,Middle
5a3f48fb-767a-4f3e-b658-6c6c85bdc42b,Actively searching,0,0,Lower-middle
3f2bd906-cee7-4821-bee3-9bfa6df33220,Not actively searching,0,1,Lower-middle
c15651a8-ba91-4d4c-8c7e-d115f4baeb12,Not actively searching,0,0,Low
88049616-d64d-4ec3-9519-624b6f6a5bf4,Actively searching,0,0,Lower-middle
ab0c7a54-06d6-438d-80c3-05e9d542d2a5,Actively searching,1,1,Lower-middle
6cc79109-ef84-4a93-acaf-b9f5409a9018,Actively searching,0,0,Lower-middle
aabd49cf-21d1-496e-b81f-ba9becd57e71,Not actively searching,0,1,Low
97de27e8-a199-489d-a20b-c5bdf81120c4,Not actively searching,1,1,Middle
8e388d3d-1adc-43d9-bc74-be1a880bda09,Actively searching,0,1,Lower-middle
1fe4f776-0317-474d-a004-0d53b3ce0587,Not actively searching,1,1,Middle
a00ce9d7-c2db-4a6b-b55a-430447f982f7,Not actively searching,0,1,Middle
deca21e4-5e07-45fa-b0f2-40c4614f64f7,Not actively searching,1,1,Lower-middle
3737d364-16ec-4c8c-aa48-032b01c8758c,Actively searching,1,1,Middle
794fc824-4511-46a6-8dd8-7afa5289f698,Not actively searching,1,1,Middle
f428485a-7a8e-483f-8c54-fb234cc82aa5,Not actively searching,0,1,Low
a9c995f4-afd3-40b1-9a25-a5c1af06e7d1,Actively searching,1,1,Middle
1339fa7b-5d67-49e6-8bee-f7d49471199f,Not actively searching,0,1,Lower-middle
39e00dff-bcfa-4158-816a-0b1ea436d52f,Not actively searching,0,0,Lower-middle
6446c13a-0c69-40c6-a4c1-9440bcc43af2,Not actively searching,0,0,Low
600d9cd0-4614-4a25-8b20-9ba5c5e04420,Actively searching,1,1,Lower-middle
7f4dc225-baf3-4626-b393-3bdcb64e4ec4,Actively searching,1,1,Middle
0d44c0d3-0f14-469f-856c-2fffbcdda749,Not actively searching,0,0,Low
57af0368-a826-48f8-8c2c-e18945c8322f,Actively searching,1,0,Lower-middle
e7478933-3d4b-4e8a-ab9e-9b75cd0a384d,Actively searching,0,1,Middle
32cfde56-a051-4234-a1f0-a0b4c592d5c3,Not actively searching,0,1,Low
7d6ec1e4-6f80-4d4c-bb6d-2f40bbfd3c3a,Not actively searching,0,0,Low
85083899-6187-4afd-8450-966357faa061,Actively searching,0,1,Lower-middle
ac192522-ee16-4500-a668-03f10a04342e,Not actively searching,0,0,Lower-middle
d1fdc8e4-edb9-49c7-b628-103c5fd6db65,Not actively searching,0,1,Middle
3d29e525-3dc1-464e-a901-3bcf2544ecca,Not actively searching,0,1,Lower-middle
13ab708f-647f-42c2-a46e-67d0b32ebc97,Not actively searching,0,0,Low
8eaa1a3e-4a84-4562-a259-5612b5fb4261,Not actively searching,1,0,Lower-middle
71f59a58-1061-4659-a202-6b8898b16d60,Not actively searching,0,0,Low
31c1f308-72f5-48bf-b76f-60a35c449921,Actively searching,0,1,Middle
128e16a6-5a25-4186-abfc-899c03a33112,Not actively searching,0,0,Low
4bf8f46d-0fb0-439c-8fab-2b112063da1f,Not actively searching,0,0,Low
87450f9a-5ce9-4be7-b6e2-50ddc8b4e112,Not actively searching,0,0,Lower-middle
fbca8f26-fa98-424f-8e3f-48a160f21b05,Actively searching,1,1,Middle
6f6f6abd-d9f5-488d-bca7-e6d8e2b0f72d,Actively searching,0,1,Lower-middle
a3329266-1c2a-46a6-9111-1a9dfdc53da8,Not actively searching,1,1,Middle
0ab16873-77af-4be2-bfe8-269a1525125c,Actively searching,1,1,Lower-middle
5a3db283-700d-4daf-ac85-190b41d9506c,Not actively searching,0,0,Low
f8533eb7-0f86-41d7-b8a7-f62a6e4e7f8f,Not actively searching,0,1,Lower-middle
1abfd9f7-cefe-40c7-ad91-79bd258628b1,Not actively searching,1,0,Lower-middle
eda930ca-b461-4593-b333-80dc3a1bef1c,Actively searching,1,1,Middle
bc36f13d-d002-4772-a361-8c4cff523ec9,Actively searching,0,1,Lower-middle
d8dda758-3124-4dd1-a387-5886677a02d0,Actively searching,0,1,Lower-middle
41ce0138-269b-4fd0-8815-71464655b1c7,Not actively searching,0,0,Lower-middle
d52605cb-9b23-4d7f-a5b8-d39e76ff2638,Not actively searching,0,0,Low
106ccc54-f303-491c-9f29-83d2112b6432,Not actively searching,0,0,Lower-middle
cb5c901e-18ee-4dd9-b92d-61096c93ab4d,Not actively searching,1,1,Lower-middle
d0d373e2-ae27-4d0f-a6f2-0e3824ea5e44,Not actively searching,1,0,Lower-middle
cbcba7cf-874a-427b-aab5-c7605da6bd92,Actively searching,0,1,Middle
d81ebd44-79a5-4ef6-a9e8-e6109488aab6,Not actively searching,0,1,Lower-middle
f83d24ce-5339-4bb7-95e2-f8bb178a93d2,Not actively searching,1,0,Lower-middle
c1ee3ae6-221e-4259-a11f-d09243f416c1,Not actively searching,0,1,Lower-middle
44d5484f-e2b7-4164-98aa-10ff57cb79c8,Actively searching,0,1,Low
1875fa5f-088d-49b8-8d73-8ce5176ed97b,Actively searching,0,0,Lower-middle
9616f3ce-3ace-4750-8f86-3f7f1185c014,Actively searching,1,1,Middle
6453a299-33b2-474e-b0df-61cf79a79bd3,Not actively searching,0,1,Low
356b9649-869d-4fb2-ae03-44f53bb94cf8,Not actively searching,0,0,Low
cf09d0eb-e9cf-484a-89b7-c80bc1481357,Not actively searching,0,1,Middle
ac4e315a-b4f5-4b7e-a807-7b7e71be2397,Not actively searching,1,0,Low
859f3886-3b24-4a20-bb2f-902315b57f34,Actively searching,0,1,Low
5be518bc-f2fb-419d-9b8e-872c7053bfd7,Actively searching,1,1,Middle
5c9a4793-6c34-41a9-b4c4-2378a0cf0ca6,Not actively searching,1,0,Low
f2107beb-2124-4a35-b255-532aa757efba,Actively searching,1,1,Middle
13dc41df-c2a9-406d-bb7a-ad6a027122e2,Actively searching,1,0,Lower-middle
e826025f-4357-4ced-a868-9a566397483b,Not actively searching,1,1,Low
1576a414-45c1-402a-869c-e8bed67ae399,Not actively searching,0,1,Lower-middle
4796747f-f8ae-4463-a35b-fccb109f6fcd,Not actively searching,0,0,Lower-middle
78545050-58e0-4032-a450-0120f85289b9,Actively searching,0,1,Middle
6c062012-6c18-4687-88d2-6c9a21f00f2b,Not actively searching,1,1,Lower-middle
4a46f389-c52a-40b3-9dfd-c4accfe1e703,Not actively searching,0,0,Low
40a7ad22-43cc-489e-bd6d-e0f92de2407a,Actively searching,1,1,Middle
16ddd1ab-0b52-4513-91b2-a7f80ddc5062,Not actively searching,0,0,Low
eddfe340-5cf1-476f-ad3c-2501829fe6ee,Not actively searching,0,1,Lower-middle
dbf1edd8-b11d-45fb-9755-5df52dbf418b,Actively searching,0,0,Lower-middle
d319fc9e-c384-4ea3-8d64-3f4cbdfcbe7b,Not actively searching,0,0,Lower-middle
79cbc354-c528-4ffc-a62f-09f259e943aa,Not actively searching,1,0,Low
c91c99aa-19d7-42fc-9217-104f8ba67506,Not actively searching,0,1,Low
b7c17c73-01d5-4b0d-9a6b-12738894c0be,Actively searching,0,1,Lower-middle
10b8e463-206b-4ebd-9900-415215fcdf2b,Not actively searching,0,0,Lower-middle
b4b33335-5fa1-4002-a8c0-9c12e71a4e6e,Not actively searching,1,1,Lower-middle
0dc24bab-35e6-4f38-9a58-3de14e63840b,Not actively searching,0,1,Lower-middle
9f2214e2-4035-4e9a-a46b-e9baf51715c5,Not actively searching,0,0,Low
d99b4c8c-d945-4085-8ed0-8aaf7150f8ca,Not actively searching,0,1,Middle
15e1c202-aedd-407c-9a34-75b486f23dd4,Not actively searching,0,1,Middle
f6df1103-deb0-49a0-80b6-286672b67a61,Not actively searching,0,0,Low
8b435e9b-5182-487b-a541-2582833d130d,Actively searching,0,1,Middle
5270c806-f1ed-4e71-bcd8-ad6893a3c5be,Not actively searching,0,0,Low
bb1c49cd-f627-4b71-a5b7-e434fdc124e3,Not actively searching,1,1,Lower-middle
f99d9efe-0d39-46b8-a490-d19e2374ddda,Not actively searching,0,0,Low
9766dc44-74ef-4c74-a44b-04e0f1a4a1a5,Not actively searching,0,0,Lower-middle
75047e42-88bc-445e-ac1a-a7428bb27fd2,Not actively searching,0,1,Low
09829a87-ac96-43fb-8512-d777dd13634d,Not actively searching,1,1,Lower-middle
47fb63ce-7aa0-4e72-ad13-77987c012564,Not actively searching,0,0,Lower-middle
73349263-4f5d-41ba-9479-de589d31d7a5,Not actively searching,1,1,Lower-middle
99d58396-6c6e-45c7-8d56-f90e64ef3f16,Actively searching,1,1,Middle
a8862445-5b5c-4d7c-9757-89a407410918,Not actively searching,1,1,Middle
5e29c19c-8e9b-465c-b370-85d0f4d9923b,Not actively searching,0,0,Low
54ae502d-0e30-4a4b-996a-d0b72227c853,Not actively searching,1,1,Middle
b43d4ab8-5833-43e3-a2a7-e70d0e405b1f,Not actively searching,0,1,Low
e1122354-7b5d-41da-a937-9b91520a4cb4,Actively searching,0,1,Lower-middle
037f4ca9-c2ff-4514-9043-e01fd073dd5e,Not actively searching,1,1,Lower-middle
0a824cac-460a-49a6-bf2d-10f1e68601e3,Not actively searching,0,0,Low
291c2f11-6ca4-4ca4-bc0b-7038954734db,Actively searching,1,1,Middle
01d43a59-3576-4af6-bbcc-fc2a2a02b286,Not actively searching,1,1,Lower-middle
62bdfafa-bd3b-4113-9131-363f1b5ff7a0,Actively searching,0,0,Lower-middle
6c5c43b2-af60-41dd-9cdc-daeff464c583,Not actively searching,0,1,Middle
7154da70-0553-43da-b2e9-37a4b700b809,Actively searching,0,1,Middle
15d101a3-3e2a-4fc6-8422-2d2f92c9f137,Not actively searching,0,1,Lower-middle
3eea7ca9-3874-4ce9-8de9-7a528010ec73,Actively searching,0,1,Middle
468c7d47-1935-4186-b35e-09a680fc0329,Actively searching,1,0,Low
9fb6ceac-b08f-44ba-a198-0b91e0a1c3bc,Not actively searching,1,0,Low
d1c1fa00-5c28-41ac-ba12-31a0e2c259b1,Not actively searching,1,1,Middle
7ad736ee-5c75-4df8-bd68-868421a8e9f6,Actively searching,0,1,Middle
7285cc0f-7ac6-4536-9401-2cc000dbced9,Actively searching,1,1,Middle
6204c64a-0150-4c59-8207-102702378f82,Not actively searching,0,0,Low
f445aae8-c549-43a4-89cf-945e60ab3ffa,Not actively searching,1,0,Lower-middle
2889e5f2-18d4-4475-bc59-9e49d59235b0,Actively searching,0,1,Middle
087da4ff-8507-4d11-b70f-eac200d44926,Actively searching,0,1,Lower-middle
36069304-716e-4113-8c11-8cea02911c33,Actively searching,0,1,Lower-middle
c0d339f3-986c-4848-85da-51ec897a2431,Actively searching,0,0,Lower-middle
2205f5df-3a84-4d02-97fb-f177ece95fcc,Actively searching,0,0,Lower-middle
2690da88-616d-45a2-9c54-888aab0dda70,Actively searching,0,1,Middle
1e3f8e7f-ab3a-4dcf-9db8-b1f62150bba2,Not actively searching,0,0,Low
a53eb39a-b49a-4516-b818-3d769b16a403,Not actively searching,0,0,Lower-middle
05aee158-a51c-4ee7-ab67-b2f04bc928f8,Actively searching,0,0,Lower-middle
6a6904a9-b845-4f5a-a03a-29e14ae78c04,Actively searching,1,0,Lower-middle
b75b6947-ba8e-448e-85ee-ea6c91ce4e49,Actively searching,0,1,Middle
82052df8-9a51-48c1-848d-09114c28cd48,Not actively searching,0,1,Lower-middle
5dc4a9d0-e205-42ab-bbd0-98c5b26075a7,Actively searching,0,1,Middle
5fd08049-ac96-4324-bd9c-f3efe288658c,Not actively searching,0,1,Lower-middle
e87293c3-e4e9-4ad8-aa67-b9c8d93c4681,Not actively searching,0,1,Lower-middle
9b76b821-553b-4613-9379-c9d92214bbf0,Actively searching,0,0,Lower-middle
3f41cc32-851b-4f69-b205-b8c1af06bba3,Not actively searching,0,1,Lower-middle
c4e8cfb5-6bf5-4e70-adc3-932ae241a0d1,Actively searching,0,1,Middle
a0ddc202-359d-4f58-87b6-ea7fc6e635c0,Not actively searching,0,1,Lower-middle
66fa5dc9-2cd8-4999-ab05-6b33f4ea7e71,Actively searching,0,1,Middle
b236ee2e-cff7-44e1-832e-fff77857e304,Actively searching,0,1,Lower-middle
46883b6b-da00-4395-8860-0ee0c5cc7506,Actively searching,0,1,Middle
1d27ff9d-4515-46ea-bda6-7e4f0fdd4201,Not actively searching,1,1,Middle
98a3ac8f-7fe8-4c14-91cb-fabf38ea3a01,Not actively searching,0,0,Lower-middle
94147f2c-8fa9-4346-b123-dadba972a18d,Not actively searching,0,1,Low
8a09bb97-f8fe-40f3-b994-791430f807ca,Not actively searching,0,0,Low
00a05697-8ed5-4396-a603-09055bf57099,Actively searching,1,1,Middle
12af8c94-0afe-4e1f-899c-016bb942cd77,Not actively searching,1,1,Middle
dc6ca6b0-b62a-40ae-92fd-e08dfff43737,Actively searching,0,0,Lower-middle
fe587276-3df4-430f-980c-22fe3418a194,Not actively searching,0,0,Low
88e22b87-a6df-4c02-bfb0-12339518b03d,Actively searching,1,1,Lower-middle
271452fc-4f04-43ce-a809-a4efca219536,Actively searching,0,1,Lower-middle
81dc6f5d-8bf1-4593-9ba9-0565c1801900,Not actively searching,0,0,Lower-middle
813d2be5-8b63-4a38-ba92-3d7849e19d90,Not actively searching,0,1,Middle
0bf9c125-b51f-4824-8cc7-6979f16798e8,Not actively searching,0,1,Lower-middle
0b164eb4-537a-44f7-bf9d-d8067d7300be,Actively searching,1,1,Lower-middle
5755c830-5e7f-46d5-b3e2-afe76ffcdc13,Not actively searching,0,0,Lower-middle
045d59d5-1a8b-49b6-b381-663f6f7612c2,Not actively searching,1,0,Low
4c491268-e66d-43c6-8426-3250433f9a9d,Not actively searching,0,0,Lower-middle
7f1d5fe8-00be-418e-b96b-d49f14144c4c,Not actively searching,0,0,Lower-middle
e19f6216-a329-4b47-a51f-e097fb84db64,Actively searching,0,1,Lower-middle
92077d8a-e788-4dbc-8f3a-6007b0649513,Actively searching,0,1,Middle
1a9963e0-b293-4d6f-8e5f-77c5d582b5a9,Not actively searching,0,0,Low
5b0f3a6e-7217-4514-8864-f9cb7acdea57,Not actively searching,0,0,Low
d7c29e32-5a00-4bc6-98c7-938f769e3bbe,Not actively searching,0,0,Low
1b294b60-dd87-4023-997e-2872eaa4c5af,Actively searching,0,1,Lower-middle
159f6286-545f-4fca-b829-b1f27b5e94d8,Not actively searching,0,1,Middle
2171a9f3-76f7-4ef2-a698-e53680968d7e,Actively searching,0,0,Lower-middle
c12f0dd3-ef08-4220-9af8-8257114aa4a1,Not actively searching,1,1,Lower-middle
9ee70fa8-7d03-4196-b059-1ffd04f99b9c,Not actively searching,0,1,Middle
d3917ca3-6d8f-46cc-9ad8-e8c19110f366,Not actively searching,1,1,Lower-middle
cac03753-1b7c-493a-b39c-e4af631b566c,Not actively searching,0,0,Lower-middle
fb0e9fd2-1068-4559-8dc9-be438b6e6220,Not actively searching,1,1,Middle
e883b432-3caf-4795-ab1f-292b2bae8e47,Not actively searching,0,0,Low
5c3e4fba-1bf6-4f7e-983b-0b50339b8d04,Actively searching,0,1,Middle
f858cddd-c481-4174-9a2e-b462db400a10,Not actively searching,1,1,Lower-middle
85677b2e-53f3-4a8b-979f-8453526a02f7,Not actively searching,0,0,Low
4d6358d1-e43d-4bf3-8143-3c9936e68f23,Actively searching,1,0,Lower-middle
201083df-abc4-4faa-bfa6-35bd638a5b60,Not actively searching,1,0,Lower-middle
a39a6414-1936-48a9-a7d9-5f594e8b01f3,Actively searching,1,1,Lower-middle
933aa85d-d9eb-467e-828f-8efdd469ba2a,Not actively searching,0,1,Low
124c9a03-0c31-489c-bcce-8e9ab8cf549e,Not actively searching,0,0,Low
84e0ccd6-d7ba-4f77-855f-1f4f3b22e9bf,Not actively searching,1,1,Lower-middle
7953aba5-1c7c-42fe-a3cb-96f469ceeba5,Actively searching,1,1,Middle
598ecd8b-7eb9-48bb-a9fa-584ed3ba9c6a,Not actively searching,0,1,Lower-middle
975f8c12-fc94-4bf7-9731-c6f57db7ffd9,Actively searching,0,1,Middle
e49dd30d-f463-4422-a8ec-4a170de678b6,Not actively searching,0,0,Low
a482c875-9d7a-4dd7-92ec-eb977c434593,Not actively searching,0,1,Lower-middle
f8e1dbdf-d002-455f-a43a-c5834df92388,Not actively searching,0,0,Low
2311937e-466a-43e6-8e27-54d5a26503f3,Not actively searching,0,1,Low
398b855d-8882-41cd-97c6-ce0d5e0367ad,Actively searching,1,1,Lower-middle
2b8d28e7-1aa6-4e0a-ab45-1385329685f6,Not actively searching,1,0,Low
5c5cfb3c-8a15-4fd7-aba0-b416156aafaa,Not actively searching,1,0,Low
3a95e31c-75a7-4075-b0d4-0f79440817f7,Actively searching,0,1,Middle
fe0d5732-cb02-45eb-bdc6-8157be6f4f34,Not actively searching,0,1,Low
55abdd90-f842-4155-8171-bc602c9a90fe,Not actively searching,0,0,Lower-middle
85d468d5-b3a1-4fb8-ac96-d9594c3b8ccb,Not actively searching,0,0,Low
a5637a57-97a7-43cc-9309-1cd0862dc94c,Not actively searching,0,1,Middle
0185b0ca-9be0-46e1-899c-696e2fb91acb,Not actively searching,0,1,Lower-middle
dbe16437-bbb5-4244-b41c-cdc8a7810045,Not actively searching,0,0,Low
c24d6a9f-29a3-4535-a542-807a083b0af9,Not actively searching,1,1,Middle
5727b0cf-420d-4376-bc7f-c5b9ad6ba10e,Actively searching,0,1,Lower-middle
3015ac8a-00c4-4ea3-9a14-70e23b3901d9,Actively searching,0,1,Lower-middle
6ad1c043-7a1c-49c0-ba98-3bf3a5fa57f2,Actively searching,0,1,Middle
d8e3b034-632e-4e6e-8425-202bc8003e30,Actively searching,1,1,Middle
681c45ee-2886-496f-93e1-b16dd58fb671,Not actively searching,0,1,Low
c20f813d-81ae-4399-b43d-9022179f8e97,Actively searching,0,1,Middle
9f2f501e-f9c4-4543-ba4b-607efd0b60b8,Actively searching,0,0,Lower-middle
9390aa13-9ba9-4a1d-a8d2-910992bb0678,Not actively searching,1,0,Lower-middle
0b716203-2047-481f-9c53-6d312388c4cd,Actively searching,0,0,Lower-middle
