youth_id,digital_skill_score,communication_score,problem_solving_score,english_score,career_readiness_score
72c6cf9b-b532-4f3f-8fa1-272e8c1513e8,82,35,35,36,52
e9fb13ec-6a69-4091-b6dd-05f2ef254252,63,28,27,32,45
5df8cc29-b680-41b8-9d69-aba3894d3b9c,19,24,21,21,25
98afec63-7fc8-43fb-8e40-b43484ef9df8,100,47,41,42,66
aa5e03e6-d7a0-4368-b612-93ea14c24d87,79,30,39,34,54
b2bfcf7d-0792-4a04-9f80-efc88fc03a86,100,47,51,47,69
ed9fb1e6-6fd0-443a-b212-ed50fe278d0f,94,34,43,44,61
31d01172-63d9-4e45-afdb-1214bcba94be,70,38,30,28,47
3bf7959c-517f-4c10-862b-ddb7cbe63e51,81,38,34,34,54
a9452f7b-29a4-4b56-9b3a-f27e43f05e16,87,39,34,42,58
9e3fd9cf-af4d-4147-8d99-de31070c9af7,70,34,34,31,48
631d773b-b2d0-4cd4-a745-04bb09d791e3,77,33,43,38,53
82496078-5e3d-4256-a08a-4fede4eb68a9,87,30,26,37,52
7e8635a7-66f1-47be-a591-371bd8d8e7b9,99,51,45,41,68
1544544e-08bb-4bf2-8da2-649a48faf225,36,24,26,24,29
0161c25d-9c21-4873-a6b4-3abd2486adfc,78,43,41,40,58
6f7cd9fd-6e85-4acf-a340-38e407b9195f,27,26,23,17,26
85ee5e2e-1665-408b-b2a2-572953c7b2ef,100,48,38,42,68
64a36ba4-e613-454b-a0d9-92c720f97e39,84,36,38,35,55
b86caf5f-e68c-4c12-a857-ca0127ff3bb0,100,56,45,47,69
9a8396b2-c91b-47b7-a615-c459495fa8e9,21,25,21,25,24
4b95544f-e29d-422e-9f81-266894895444,86,46,41,38,59
d7d61328-f94d-4a3a-b379-00a97957822e,68,32,41,22,50
4ea57bb3-da35-4b5a-bfff-a17a7542c425,63,27,33,27,41
883c2a7d-8197-4e55-b604-37fa8afb62bd,100,48,39,46,68
16df1036-ecf6-4a07-948d-5a9ac35b2444,68,26,25,29,44
ddba1803-1c83-47b0-83ce-4e07736df8c1,27,29,19,19,25
dbc62ee3-3189-4ef3-91b2-30956a20021a,100,44,41,44,66
45e4bce1-9550-47a3-9cec-6ab7b3384c28,33,25,22,27,29
efb798d4-c76f-44ea-9b95-6d051f69c8b7,21,21,33,23,27
6ac52064-9398-450f-98fd-a1bb0566b04e,25,20,21,18,24
2f9d562c-def9-4ac9-8894-5fb3de81694a,20,16,27,17,21
0683e064-f812-4881-983a-e3e6f7edcbd9,100,42,47,39,67
a010c71d-e2a4-4c77-871c-8ee39fbeffd9,83,30,39,33,54
1c8a78ff-e208-424b-a77f-79f3af309320,100,40,38,42,65
a2d44d21-10fb-432e-acb9-e99d62c23437,40,28,29,29,33
4aa6b13b-393f-454e-bca4-a7e5f770b7fb,100,44,42,40,68
0f51a477-2176-454c-ac79-51bc26e11082,22,24,16,23,23
4dbceb56-4758-4b4a-be45-aabfe96cd787,100,46,50,37,69
5b9682dd-db19-4258-82f8-6f03b3bfb0f3,100,40,38,38,64
03aa163b-3bfe-4def-9e02-536d03fd727a,100,50,37,42,68
3029641d-6a71-40b3-a62b-6b9d95c176ad,75,42,36,36,54
580fc03f-a952-4a2e-8cbb-c782275d1dd4,100,42,41,42,66
e142be69-61fb-448a-8585-d25e267d8ea1,100,50,39,44,68
ed5a8bc3-b192-4faf-a279-963e5d15491a,100,43,47,46,66
590738ba-3250-4ed1-953e-d393c0477e11,75,29,31,28,46
8d19c5a1-341e-4b9f-adb4-7065ca1d8a6a,23,26,12,21,24
3e08e8e7-1387-49d8-8d73-4da9f2ff5202,83,40,50,30,57
27a6cae5-7201-4fb9-b081-dbd7065d49ae,100,39,39,38,64
d37db883-0bd3-4c9a-91b3-4c6eab56304e,100,46,44,41,68
0ff9679c-b217-49d9-8a17-c973bc474503,100,42,40,37,65
cc3db05c-4243-4849-afd1-05ca756ed146,72,31,31,20,48
545c0113-1ad6-41de-8b13-9bac056efb9e,100,39,42,45,65
93a5a136-80f0-401f-a848-c05fb2816283,100,41,50,42,70
51e96fd9-4f31-4f82-89ca-e33c03f4a043,100,54,45,42,71
486db286-be4e-4814-a045-14523566dcdd,72,34,27,28,49
c8a3520e-5542-4cbb-a746-b9a379aa9127,22,31,32,23,31
5a4b7e03-b370-4bf5-9a61-9241b3014190,100,39,40,37,64
63d1e238-c6f0-4dab-b09e-f332ab7baa75,72,35,30,26,49
66585a75-5988-4437-a17a-c580833d0b20,75,35,35,25,50
c227f5bd-a68d-47cb-8fec-21220938f608,38,27,36,26,35
55b8836d-fd6d-40a1-a952-8378a5ccf3d2,100,45,45,44,66
4128d185-c451-4ce5-b044-876cf31aae63,22,19,22,23,23
b0cdfbda-db7a-463c-86cc-37024f6ec1f5,31,28,22,23,30
23503952-1a29-42ee-8715-62f6832002e6,26,30,21,21,26
705328a5-2f75-4888-a2f5-c4355dbfa3af,31,27,27,31,31
ba74c9ad-9368-414c-b5ae-12bd5454bf7f,100,44,45,35,64
02969948-c782-4493-9fae-46bcf3b4e424,35,26,28,38,33
0a0e5432-813a-4d64-b7de-3eeb52e158e5,25,21,22,21,23
77244f2f-d8f5-4463-a07c-feafad035c08,100,38,39,44,64
f5643cdb-ab5b-4710-9381-2d7cb18edf4d,97,30,32,32,57
f71850e7-ec37-41dd-8a2c-88a65a5ea707,30,25,28,19,28
67413449-ec2c-49b7-b826-6930ebf98ccb,100,46,45,43,68
b420e8b3-578e-4d4f-b4b2-a64793e455c0,23,30,26,26,29
f5287361-cb28-48a1-9e9d-e33b8185fa82,69,39,28,31,47
a43ff170-ab11-4d88-a999-53f330cd2e0e,81,34,32,31,52
2e4b5ef9-2ce4-433f-b3bc-a22e379243e0,100,42,44,42,66
36b2074d-031c-48da-adee-e553e3c741e2,81,40,31,35,54
f8aca468-44ed-46aa-8ecf-08d4c2bfd0b3,77,31,25,33,50
85f57657-b115-4547-8653-f4ecb06420c4,21,27,29,28,27
3c2e1fb9-729e-49d8-8322-4c818421aa97,100,43,40,42,67
0fe3e860-d514-4192-9ea8-edcce60e4edb,100,47,47,50,69
b4b2f47d-d199-4272-8a6f-9720fe724079,100,38,40,38,64
bd778776-46c5-4e0f-8ad4-dccc22b5a21f,100,34,34,45,61
2baeb6a2-193b-4883-bcd1-16f326dcec76,29,26,14,25,27
965cd069-2b51-40cd-845b-a2e24832c53a,100,43,46,41,66
a4149b82-f241-4ae8-9f7f-2cbb1f1e1033,100,44,43,45,67
dfc82b3d-c0d9-4b0d-b8d6-3514131cd0f6,26,21,24,16,24
e879d3aa-7a2b-476f-bc52-57250938e31d,100,44,50,46,70
616310c5-ec8c-4c73-94b8-f78717025990,100,45,40,41,66
0ca59c52-f327-4162-a622-2c5a0035935e,66,34,24,37,46
0b2392fe-ec06-4fe6-8492-cf1b67499bfa,87,38,36,32,56
d573f39c-19b7-4d70-87c9-a7c0aa7522b1,33,18,24,24,27
9cee4fe6-f12d-4a8a-8d19-8b45273b7df1,76,29,39,29,52
2a20c0ee-3674-4bc5-9cf4-f9b744716d91,100,46,36,43,64
af303f2d-df63-4d00-8f14-099c6a5c7260,71,37,32,40,51
90b19b75-cac4-4e98-a8f7-0e4e18760e93,24,29,20,28,27
410d9bc6-8c54-43a9-9bcb-6c9b2b5137bc,73,32,28,26,47
eea54f81-8f50-49c5-8193-6d57a5b8f703,76,34,39,27,52
67aa844b-f38d-47a8-95a1-b502135a1a17,74,29,28,33,48
e50b2375-fb78-412d-8b68-efcd4123776f,78,43,42,35,56
c3786cc0-6b18-4dc5-aae3-016ad86388df,82,35,32,40,53
21f1ddb6-7dd1-4b29-9513-bb4f7ec2f111,100,43,40,47,67
6c674469-66a8-4822-98ab-1f7eaa04e70b,82,30,42,34,53
c7a29a60-1c10-4f0c-aaaf-90cbdfdc2d10,100,49,40,44,67
4f314177-5084-44e1-b894-bdad02c57153,78,40,38,40,54
4a02b699-4e78-4206-a174-75cd70035a6c,70,34,31,26,48
308481a5-2773-4723-97aa-f4d983a6a062,67,29,31,28,46
dfc4198a-7cf1-4cd7-a0a8-15f749640973,100,38,38,33,61
b49da5c1-f4d0-46d5-880f-7699e385f194,28,24,26,19,28
22081b5d-95cd-47fe-8aeb-2d47ab655b24,60,20,24,35,41
9147900d-6c09-4c8a-9fe8-7be5b0228614,100,48,40,46,68
e509bcfa-be51-4eb7-a947-1763fcb64af0,100,44,50,42,70
f57d44f0-f498-4c5f-a8d5-6ef87a329243,88,34,33,39,56
ea42d5db-3101-4242-8e52-5165d774661e,100,44,42,45,67
c9152ebc-a390-4370-ae5a-963695905993,19,24,32,28,29
c17f595e-934e-46c0-a721-8a720db5508e,80,38,31,31,52
de9d7aca-848c-4fdb-aa2b-e722e4ec4ec2,100,45,35,40,64
2de3b121-1a51-4d1a-8ea3-b8094e2f1566,71,35,35,35,49
311f4072-56e3-4e62-b22e-249136c4b481,100,45,44,43,68
bf2f9d63-8f72-488b-8f63-366f44bcf790,100,44,48,35,67
2c9b7da2-6fda-42e8-841c-3f6959b94a02,68,40,39,22,47
ad52ebd6-597f-40f4-a017-1aec8bdfa3ec,100,46,44,44,70
8d81914f-f775-427b-8846-e08ef48dc180,29,24,24,31,30
a760a521-e4c7-4d9f-9243-eb301eabebdc,76,42,34,33,53
37fb3608-cf64-43ca-9630-8139f7e237d4,100,42,36,42,64
21e77f1a-1175-457f-8149-7794beb29a06,32,24,27,31,32
4f131efc-2dd5-47fd-bbb6-78d96b5759c1,63,36,36,33,46
c35052e1-0203-42c2-accc-b9684efd01ef,100,33,43,35,62
fa436c69-8ad4-4219-a060-b70cdbd39bc0,74,35,34,35,51
36f5710e-13a9-48fa-9226-f73c2aabd7c2,35,26,26,27,30
a656e536-747b-41f8-9748-f3c5a185f0c4,66,23,35,35,46
66873463-7f44-4350-8f15-159611277f4a,84,36,29,42,50
0e401e35-b97b-4f22-bfbe-7d2b107c26f6,80,37,34,36,53
13ee5217-3476-425a-86a7-59cde459d17f,100,38,37,50,63
cf5b2ba2-db9f-454d-a0b9-6e551eaa78ea,100,41,33,45,65
34fbeb59-89e8-44e0-8663-12791d11ab9b,79,47,33,37,53
96d8444f-16f5-4222-a8e8-2f737e9f152b,24,23,13,20,24
fa42d0ab-3549-4bb2-abb4-695b2cf9d410,80,41,32,39,54
dd4c6360-d250-4f7f-becc-d9369535aa55,100,42,42,37,66
1b283d75-5a69-4a73-be88-5b7283f19027,81,41,33,39,55
d1037ec9-4904-4bd6-ad5c-f462b4a0f522,100,40,44,37,66
97608daa-e5d1-4771-ac84-f29fce89a450,66,30,31,33,47
d825f384-701f-4a44-8834-bb8460db04ea,67,28,31,23,43
e5259969-e774-4c60-99f3-7ae6a2607735,100,54,46,55,70
2a7a9524-6348-4156-9eb4-422fe580fe65,17,24,18,17,23
736ba718-ce00-4603-96b2-9560f86523b6,71,30,31,29,46
6d5c7be0-590d-4479-9292-f3f55198d16b,78,37,30,37,52
838b0f2e-2689-477e-af01-16dc73ad997a,33,19,19,26,28
c085fea5-447c-4e9b-b6f5-f8d1c5bffa62,100,43,41,43,65
8107125a-8971-41ac-b9b3-9ffe30a82536,39,29,19,27,32
c65272b3-1be5-41c2-8020-97298cc422d4,38,23,18,28,31
64de2fe5-eb6e-44e3-89a1-b2df631ffcbb,84,42,38,33,56
4b87506b-46ac-4046-b126-be5092758fdc,100,47,44,44,67
f7ee77e9-6df2-4979-a3a3-2f4fbfa2c9d1,100,43,40,45,68
e6c4e31c-48d1-497b-95a8-40dba629328f,18,18,24,19,20
f3f3c816-a94e-4bd0-acb9-9da60c023426,100,46,42,43,69
1595cb9d-b0b3-4afa-90a1-621a6ca9549a,24,18,14,16,20
79014f1f-f1bb-48ca-8707-df4c09bd4ee0,83,37,35,33,55
8705d503-2bc5-4f0a-ac83-315f144312d0,81,37,34,27,51
8858db37-e41f-41e5-854f-8ac3ca1e5464,82,38,39,36,54
ca00e67a-20d8-4eb9-b9e3-469a16454e7e,29,24,25,14,27
10a603c0-168a-448c-ab0f-637114db9043,100,40,45,47,68
f0eed963-d197-4f5b-a7cc-83873fd56396,74,27,35,32,48
66468c19-c37f-4611-8fba-26e2eb83e63d,36,24,28,24,32
b84e5336-7f44-4a64-958c-79e5878c05ef,100,39,45,42,66
ef7bb9f0-9c1b-4a22-ba30-9da5262f08b9,100,45,52,38,68
f7baf907-fa89-403a-8e1d-84284555feaf,45,29,30,25,35
15327eb6-0b57-4712-9da6-989fef4bb538,23,29,29,22,27
403f6ffa-60da-48cb-916d-b6f293e4e46a,100,46,45,38,67
cff39664-df13-4d3a-95f5-e3b8c66578e7,85,37,36,41,57
3ab38a50-7d01-4742-883d-174e45d41139,100,47,54,46,70
df6f51f4-122f-4922-8cfb-7ba5aa146015,100,45,47,41,67
71660d1e-b20e-4048-b2ca-54370af9e6d8,72,33,33,42,49
88b32fb3-7801-48c2-a1e2-9c7646bd5f84,100,41,47,43,68
ee8c4aec-da28-4913-98eb-f3662e4e822f,70,31,40,39,50
d4abd14a-f2de-4a97-8871-86d0ba7191ad,100,51,45,44,70
b6ccd141-5955-47a9-aa2a-ed9d548104ec,31,37,24,22,31
d1edf8da-d3c3-45cf-9cd6-171ca2a5e112,86,39,26,40,54
c818a72b-1bd4-48e3-ab7f-afafce9b6ca3,100,42,44,39,67
26f605b3-d6de-4c20-b0b5-9de32ee554ec,31,26,25,22,28
d91f6200-5a3c-45f4-bd9d-228d6d018db0,16,20,21,21,21
42a53904-b04d-43e5-968c-0f9c7c9e8429,100,43,33,40,64
0262e38a-b4d0-49c6-a7cf-c32b8a90a252,22,20,30,29,27
1dafb032-61aa-4ff8-ba67-5e7960622ef9,100,44,49,38,68
30102957-b89f-49c4-a4b2-b2efde3df6ce,100,39,39,37,63
97fe3ebc-7a5f-41e2-a959-4a1144748f5d,85,46,37,47,62
44855c27-3576-46d9-a022-33abceda5e27,100,45,50,42,68
fbc6a522-892b-4cb0-8f57-244a5712be05,87,40,39,51,59
86290c28-bb28-474b-a548-68c427c44df0,76,29,27,32,47
9ce8f26f-3378-40fb-a261-dd0cf1f5fc92,30,12,21,13,23
004df2d0-a2ba-43cf-97dd-0fea0d2689eb,100,41,38,33,64
dc6ebfa9-8ee3-4fe2-ac95-04d3818158ec,100,49,44,52,71
e5744083-7bf8-4df5-b749-8136dbefb558,75,44,42,41,57
e8392202-c9e8-4281-b11d-49ef734efe60,100,37,45,41,64
3a0e0ef9-60b5-44ae-8c5b-33ddf9749eed,31,26,21,25,30
7ee6f2d1-0c83-4dd8-8a0d-546fc92bc1e2,72,29,35,32,49
bfee0b7e-9dc6-4233-82be-25769880ffad,21,21,23,18,22
d4e8ffcf-2942-483c-9a83-1458faebc0b6,70,32,32,18,47
6ce4ca75-c395-4759-8552-354503032402,100,46,45,33,66
8ee60397-44be-43a4-aca3-639a1387ec06,100,49,51,49,70
232447b2-fd5e-4813-9e52-0a5f716e27cf,79,39,28,32,53
f76694d9-cfbc-48bd-94ae-0bcf2473c2c7,25,22,24,19,26
5d855b21-b9a1-49fa-b341-ab64918dfd99,75,28,30,26,48
7b96c55b-5bec-4990-84c4-5fe978a160d4,100,44,37,46,64
1319bf24-c747-4c94-8622-ac97b47988fc,68,32,35,29,49
ed95bbcc-c4f2-4c2b-b2f0-ba28d68ab1f1,100,43,41,47,65
2347dc0b-7dc6-4623-a34d-2c08ebfbdc9f,85,40,34,34,57
308b59f5-faf2-47a0-83fb-a852c4e81c25,100,47,45,48,69
28f16611-bf10-42a0-b327-55fae0873629,76,34,28,37,49
f84b2727-cd1f-4fd3-84f8-2c05f49c88b8,70,31,40,24,50
b1e859c6-5bc2-433a-9976-a9691d41954c,21,34,30,24,27
63bce981-a067-45f3-b835-3f297f893f67,73,33,30,24,48
465dfb48-d3ac-4b43-a47d-50572019f7d2,100,40,44,44,66
67851dc5-5487-444b-97e1-84ddc0618863,29,25,29,24,31
10685d54-1e16-498b-ba67-5c1b1507488a,24,20,19,23,24
9ba41de7-3cab-475f-943e-8964b761a18a,81,33,27,36,51
7c0f18da-72ca-4e82-a1d8-7a51e074e869,25,22,22,19,22
2de9f2ee-f45c-40bb-8ee9-a0386a7b7849,30,17,26,19,26
a27acbad-a53d-4ab2-9de2-f29a3488f34d,100,32,40,40,65
a82a3376-85a8-4f66-beaf-6138286dafdb,73,34,28,27,50
03b89bf3-6880-4856-a82f-cb6732225610,89,34,52,34,61
7865a132-f197-4fc7-81a0-037f6d9a18f0,77,35,30,35,53
1aaadcce-8e7c-4a8b-9159-ccfadf5c5a29,29,35,24,28,31
a16788c6-d4bb-4c83-b0ea-aa0dae7689c7,78,44,38,39,55
5cc01171-17de-4f07-90aa-ad475068e2ab,75,33,30,31,48
1f670380-bd41-41ab-bd3f-99a1dae0224b,34,31,30,23,31
277ce5c0-bddb-4455-b561-5106c19a7293,71,37,38,33,52
c4e2f58e-d8f0-4cf4-97f6-f5ae8ad625f0,100,52,46,45,71
7c405c5f-7e98-4354-a07d-278ada30d4c5,33,25,16,19,27
6c72db7f-6885-4a32-bf94-d366666a426f,86,48,41,40,61
382be58b-1b3f-4883-bc41-eb66dc445684,69,37,35,30,47
57b21770-b2e4-423b-a7e4-51c482631d39,88,42,44,43,60
7c23b67e-c459-4adf-b024-2065c2258469,25,19,24,13,25
9007f286-551f-4d82-a963-090ea1f7d4ff,100,42,44,49,67
51645030-7c39-4215-8c40-4e3f68ba1916,81,41,39,36,54
6785ffcb-3add-4002-9fc4-964779e9fec4,75,42,34,28,53
50afefd1-3c11-4538-af54-96e8b4d0f8e4,24,30,28,23,28
c379cdd3-f546-42bd-8e1a-077ef83f18be,100,47,50,41,69
81deb3f3-b07d-481a-85c8-e36001f8a334,100,50,45,43,67
375acee0-ee47-4bdc-92e9-ed585b6000c4,24,23,26,18,24
6a60a114-e6b9-472d-a9dd-a7592df51d18,30,25,22,27,31
8702a6e1-1eff-4300-8b0d-e8e17332ba53,68,35,32,32,48
c7181cde-c369-4076-8055-3c41056ffc7c,70,30,29,28,46
052db3e2-2a98-4f00-b13a-4a5a0414f2e6,65,34,35,25,47
98b0c6a4-4e07-4805-a241-fba723590057,70,38,28,34,49
f5da90fe-9d20-4ede-aaf5-20c3d02f5a70,77,35,34,34,52
9425a53b-38ad-4d08-8406-bd0c4c69bf6c,28,21,18,23,22
91dbed73-5c1b-42ff-bc0c-fb434c7eace4,100,52,47,48,72
eb8239f3-7d4e-4406-858d-05911324545a,38,31,20,27,31
4e204f01-a557-480a-af2a-28ad93524af8,100,56,42,48,69
76ef204f-7874-4978-b1ea-56b1af624f49,11,24,19,23,20
b127fd59-184a-4a36-a25c-17935093513b,100,50,47,44,68
4f0b8775-1731-4d25-9af3-8b26adc10af9,100,40,42,45,66
ac022837-5cad-4b5f-bdc4-28c5b39cd186,100,44,37,37,65
4bec4738-ec24-4567-ae8e-32b7f216da9d,100,49,42,39,67
5a3f48fb-767a-4f3e-b658-6c6c85bdc42b,67,30,38,33,48
3f2bd906-cee7-4821-bee3-9bfa6df33220,82,33,30,30,52
c15651a8-ba91-4d4c-8c7e-d115f4baeb12,14,26,24,21,23
88049616-d64d-4ec3-9519-624b6f6a5bf4,82,34,44,40,56
ab0c7a54-06d6-438d-80c3-05e9d542d2a5,75,31,36,40,50
6cc79109-ef84-4a93-acaf-b9f5409a9018,68,28,32,24,45
aabd49cf-21d1-496e-b81f-ba9becd57e71,24,23,27,19,25
97de27e8-a199-489d-a20b-c5bdf81120c4,100,43,57,46,71
8e388d3d-1adc-43d9-bc74-be1a880bda09,79,40,43,36,54
1fe4f776-0317-474d-a004-0d53b3ce0587,100,49,50,43,70
a00ce9d7-c2db-4a6b-b55a-430447f982f7,100,44,34,37,64
deca21e4-5e07-45fa-b0f2-40c4614f64f7,83,40,40,39,57
3737d364-16ec-4c8c-aa48-032b01c8758c,100,40,48,53,71
794fc824-4511-46a6-8dd8-7afa5289f698,100,40,46,42,65
f428485a-7a8e-483f-8c54-fb234cc82aa5,27,28,26,16,27
a9c995f4-afd3-40b1-9a25-a5c1af06e7d1,100,42,44,46,66
1339fa7b-5d67-49e6-8bee-f7d49471199f,82,36,34,29,54
39e00dff-bcfa-4158-816a-0b1ea436d52f,82,38,29,32,52
6446c13a-0c69-40c6-a4c1-9440bcc43af2,32,27,25,21,30
600d9cd0-4614-4a25-8b20-9ba5c5e04420,80,33,30,38,51
7f4dc225-baf3-4626-b393-3bdcb64e4ec4,100,39,45,41,66
0d44c0d3-0f14-469f-856c-2fffbcdda749,39,27,32,26,31
57af0368-a826-48f8-8c2c-e18945c8322f,85,41,36,35,57
e7478933-3d4b-4e8a-ab9e-9b75cd0a384d,100,49,34,34,62
32cfde56-a051-4234-a1f0-a0b4c592d5c3,58,27,36,29,44
7d6ec1e4-6f80-4d4c-bb6d-2f40bbfd3c3a,64,24,24,28,43
85083899-6187-4afd-8450-966357faa061,68,41,31,32,49
ac192522-ee16-4500-a668-03f10a04342e,77,32,31,29,47
d1fdc8e4-edb9-49c7-b628-103c5fd6db65,100,49,44,43,68
3d29e525-3dc1-464e-a901-3bcf2544ecca,76,33,35,29,52
13ab708f-647f-42c2-a46e-67d0b32ebc97,26,32,23,19,28
8eaa1a3e-4a84-4562-a259-5612b5fb4261,85,33,33,37,53
71f59a58-1061-4659-a202-6b8898b16d60,23,26,18,21,23
31c1f308-72f5-48bf-b76f-60a35c449921,100,40,44,47,67
128e16a6-5a25-4186-abfc-899c03a33112,20,25,13,22,22
4bf8f46d-0fb0-439c-8fab-2b112063da1f,28,24,34,29,30
87450f9a-5ce9-4be7-b6e2-50ddc8b4e112,82,28,34,41,52
fbca8f26-fa98-424f-8e3f-48a160f21b05,100,48,50,44,71
6f6f6abd-d9f5-488d-bca7-e6d8e2b0f72d,61,30,41,30,46
a3329266-1c2a-46a6-9111-1a9dfdc53da8,100,44,41,35,65
0ab16873-77af-4be2-bfe8-269a1525125c,82,31,31,34,51
5a3db283-700d-4daf-ac85-190b41d9506c,35,40,32,27,34
f8533eb7-0f86-41d7-b8a7-f62a6e4e7f8f,75,40,41,33,53
1abfd9f7-cefe-40c7-ad91-79bd258628b1,100,40,45,43,67
eda930ca-b461-4593-b333-80dc3a1bef1c,100,43,42,45,67
bc36f13d-d002-4772-a361-8c4cff523ec9,80,39,36,34,55
d8dda758-3124-4dd1-a387-5886677a02d0,70,35,35,36,50
41ce0138-269b-4fd0-8815-71464655b1c7,100,41,38,25,61
d52605cb-9b23-4d7f-a5b8-d39e76ff2638,41,28,25,29,34
106ccc54-f303-491c-9f29-83d2112b6432,100,33,38,34,61
cb5c901e-18ee-4dd9-b92d-61096c93ab4d,78,31,32,32,49
d0d373e2-ae27-4d0f-a6f2-0e3824ea5e44,70,32,33,29,49
cbcba7cf-874a-427b-aab5-c7605da6bd92,100,40,46,43,67
d81ebd44-79a5-4ef6-a9e8-e6109488aab6,69,31,41,26,48
f83d24ce-5339-4bb7-95e2-f8bb178a93d2,68,29,29,37,46
c1ee3ae6-221e-4259-a11f-d09243f416c1,74,32,29,33,49
44d5484f-e2b7-4164-98aa-10ff57cb79c8,37,26,31,30,35
1875fa5f-088d-49b8-8d73-8ce5176ed97b,71,39,37,26,51
9616f3ce-3ace-4750-8f86-3f7f1185c014,100,41,37,40,66
6453a299-33b2-474e-b0df-61cf79a79bd3,29,35,29,26,32
356b9649-869d-4fb2-ae03-44f53bb94cf8,39,20,24,21,28
cf09d0eb-e9cf-484a-89b7-c80bc1481357,100,42,48,45,68
ac4e315a-b4f5-4b7e-a807-7b7e71be2397,16,25,21,17,23
859f3886-3b24-4a20-bb2f-902315b57f34,30,23,33,26,29
5be518bc-f2fb-419d-9b8e-872c7053bfd7,100,46,40,43,66
5c9a4793-6c34-41a9-b4c4-2378a0cf0ca6,64,29,30,28,44
f2107beb-2124-4a35-b255-532aa757efba,100,40,35,40,63
13dc41df-c2a9-406d-bb7a-ad6a027122e2,75,33,30,30,46
e826025f-4357-4ced-a868-9a566397483b,40,24,25,26,30
1576a414-45c1-402a-869c-e8bed67ae399,74,37,36,31,51
4796747f-f8ae-4463-a35b-fccb109f6fcd,77,24,32,38,49
78545050-58e0-4032-a450-0120f85289b9,100,37,48,49,69
6c062012-6c18-4687-88d2-6c9a21f00f2b,64,38,31,32,49
4a46f389-c52a-40b3-9dfd-c4accfe1e703,22,31,25,27,29
40a7ad22-43cc-489e-bd6d-e0f92de2407a,100,42,41,45,67
16ddd1ab-0b52-4513-91b2-a7f80ddc5062,63,36,31,24,43
eddfe340-5cf1-476f-ad3c-2501829fe6ee,69,39,32,29,47
dbf1edd8-b11d-45fb-9755-5df52dbf418b,84,43,41,30,57
d319fc9e-c384-4ea3-8d64-3f4cbdfcbe7b,72,24,28,25,47
79cbc354-c528-4ffc-a62f-09f259e943aa,65,34,26,32,44
c91c99aa-19d7-42fc-9217-104f8ba67506,69,26,27,38,44
b7c17c73-01d5-4b0d-9a6b-12738894c0be,71,32,29,19,46
10b8e463-206b-4ebd-9900-415215fcdf2b,91,34,33,37,55
b4b33335-5fa1-4002-a8c0-9c12e71a4e6e,87,37,43,40,57
0dc24bab-35e6-4f38-9a58-3de14e63840b,74,38,31,37,50
9f2214e2-4035-4e9a-a46b-e9baf51715c5,25,18,31,27,26
d99b4c8c-d945-4085-8ed0-8aaf7150f8ca,100,50,40,37,66
15e1c202-aedd-407c-9a34-75b486f23dd4,100,44,45,41,67
f6df1103-deb0-49a0-80b6-286672b67a61,18,19,21,23,20
8b435e9b-5182-487b-a541-2582833d130d,100,36,36,41,61
5270c806-f1ed-4e71-bcd8-ad6893a3c5be,14,27,18,21,21
bb1c49cd-f627-4b71-a5b7-e434fdc124e3,75,26,37,34,52
f99d9efe-0d39-46b8-a490-d19e2374ddda,29,30,18,23,27
9766dc44-74ef-4c74-a44b-04e0f1a4a1a5,79,34,30,31,50
75047e42-88bc-445e-ac1a-a7428bb27fd2,42,35,22,30,34
09829a87-ac96-43fb-8512-d777dd13634d,80,38,43,42,56
47fb63ce-7aa0-4e72-ad13-77987c012564,78,44,29,35,52
73349263-4f5d-41ba-9479-de589d31d7a5,75,44,29,35,52
99d58396-6c6e-45c7-8d56-f90e64ef3f16,100,40,37,40,64
a8862445-5b5c-4d7c-9757-89a407410918,100,46,42,39,66
5e29c19c-8e9b-465c-b370-85d0f4d9923b,38,35,32,23,36
54ae502d-0e30-4a4b-996a-d0b72227c853,100,41,40,41,65
b43d4ab8-5833-43e3-a2a7-e70d0e405b1f,22,31,15,29,25
e1122354-7b5d-41da-a937-9b91520a4cb4,74,43,24,50,56
037f4ca9-c2ff-4514-9043-e01fd073dd5e,85,38,38,37,56
0a824cac-460a-49a6-bf2d-10f1e68601e3,19,29,34,20,27
291c2f11-6ca4-4ca4-bc0b-7038954734db,100,35,34,38,64
01d43a59-3576-4af6-bbcc-fc2a2a02b286,71,32,46,33,51
62bdfafa-bd3b-4113-9131-363f1b5ff7a0,80,29,30,32,50
6c5c43b2-af60-41dd-9cdc-daeff464c583,100,41,42,40,64
7154da70-0553-43da-b2e9-37a4b700b809,100,47,43,35,63
15d101a3-3e2a-4fc6-8422-2d2f92c9f137,65,34,31,35,46
3eea7ca9-3874-4ce9-8de9-7a528010ec73,100,45,41,51,66
468c7d47-1935-4186-b35e-09a680fc0329,47,27,24,27,36
9fb6ceac-b08f-44ba-a198-0b91e0a1c3bc,66,34,28,29,44
d1c1fa00-5c28-41ac-ba12-31a0e2c259b1,100,52,42,43,68
7ad736ee-5c75-4df8-bd68-868421a8e9f6,100,46,45,47,69
7285cc0f-7ac6-4536-9401-2cc000dbced9,100,44,37,35,64
6204c64a-0150-4c59-8207-102702378f82,34,28,32,28,32
f445aae8-c549-43a4-89cf-945e60ab3ffa,74,35,32,34,51
