youth_id,digital_opportunity_score,opportunity_level
f997d3a3-9537-4de4-8025-9fe787e578bd,51.75,Medium Opportunity
c9a9dcfb-c0b3-452f-a303-97321a33486d,51.5,Medium Opportunity
104f6037-b319-4e71-b987-3129c5ff6d25,61.5,Medium Opportunity
ca36109a-c695-49ca-9c65-9b44d7989438,90.0,High Opportunity
c2fb3b00-0efd-4dea-a2d1-aecd580f5040,27.5,Low Opportunity
6ea25879-92bb-482d-a134-0e353a273553,92.5,High Opportunity
31c88bb8-cb5f-45d9-922d-7b8ec3a0b6fc,25.5,Low Opportunity
5f212917-bec5-42b3-8379-937990933531,52.75,Medium Opportunity
364b9d60-87b8-4d30-9247-46d514ad6811,11.25,Low Opportunity
c3d129da-cc56-4f2a-9536-8a49be8f4f80,14.75,Low Opportunity
752dcf95-dab8-42fa-aa1a-ef18a842e17f,100.0,High Opportunity
1444183d-3e6b-498a-8d12-433b966d0999,90.25,High Opportunity
d0bbf838-2ffa-4da3-b43b-c32c361e59e7,53.25,Medium Opportunity
9a46ee44-6018-4c41-aaa6-30f22833dcf7,78.5,High Opportunity
e90a8d7b-c549-4bd5-8f57-31c391e40a93,97.0,High Opportunity
4adb80c4-e2b2-4369-984e-69ae1e7de066,38.5,Low Opportunity
d159241d-06ac-416b-96a9-8d831d782796,95.0,High Opportunity
2ba6e673-350e-4cca-9541-0c954d45038e,26.75,Low Opportunity
74b72367-e348-4d58-9609-435e78cbbc21,26.5,Low Opportunity
7012f5e0-2b6d-4177-b631-47769a62b7f9,57.5,Medium Opportunity
8699f2b2-d860-4055-bc59-6d39df3e59f2,84.25,High Opportunity
53e583c1-f68b-4476-858c-f9cb54f5ddaf,92.25,High Opportunity
6ce424d5-9742-4480-8302-615b17f73b32,64.0,Medium Opportunity
48738bdd-e7f6-42e9-b179-7a62b9f1087b,90.0,High Opportunity
100dc3dd-ef0b-4966-8792-12bdc451f243,59.0,Medium Opportunity
ef846aad-e562-4be2-b586-4b17ef5fb402,31.25,Low Opportunity
dd39f227-c175-4fbf-bca5-4d173f4b31ad,64.5,Medium Opportunity
9f124852-537d-4769-a0c5-69be1a88debf,95.0,High Opportunity
2904888b-4a42-49d9-8856-c388399cf783,100.0,High Opportunity
0544f7fe-eeda-4d2c-95e3-cb9a3be030f8,65.0,Medium Opportunity
aa96ed34-a1f1-4843-979d-f099dba5afc5,83.25,High Opportunity
5580a7d0-aa28-472b-965b-ac4a6a13a9e4,84.25,High Opportunity
40ff5524-5383-4095-b5df-3069b28db2ee,90.0,High Opportunity
dd8be2ed-a48a-4f0c-8e6b-313493e3b904,77.75,High Opportunity
c5cb6bf7-6101-4a71-ab91-912176657245,85.0,High Opportunity
b1ab7a2b-c738-4032-b7a8-15e66aabc9a6,86.25,High Opportunity
cd3af57a-4fe6-4ecf-aa2b-85db0df676f3,100.0,High Opportunity
4e77cd0b-82a2-4341-8c20-f8c6def5e7d0,14.5,Low Opportunity
22df06f7-2ee3-4814-8507-5a7d9cc98bbc,65.25,Medium Opportunity
ff3ea0aa-3bbc-453d-8695-adfbce149219,60.5,Medium Opportunity
e9ecdff1-2856-4b68-af8e-96a14cf4dacf,95.0,High Opportunity
c4ac86e2-d6a4-4f73-9054-16a69ced191a,100.0,High Opportunity
5fd3ee49-0753-4c68-9155-2b6d94b9be2f,53.75,Medium Opportunity
4523025a-1375-4e45-8917-564705de9f48,85.0,High Opportunity
739455e9-f411-4db3-b662-83fdad9f206b,64.0,Medium Opportunity
b4bc027c-f5a7-442a-8906-6f0a590b52d2,55.5,Medium Opportunity
fc5f5d11-d827-421f-ac56-4f8ccdb8b4e2,95.0,High Opportunity
4a42ed81-219f-4c6f-9277-06dfd08523dd,100.0,High Opportunity
73f0497a-d895-4910-8753-04c5f80bdb07,100.0,High Opportunity
c63e7357-15e7-41ee-8586-281c1fc614d4,26.0,Low Opportunity
52b7eae2-ef06-4b6e-98d2-2bea1130935e,90.0,High Opportunity
43c18235-bfe7-489c-9748-6c468058632d,91.75,High Opportunity
18aef110-cf4c-4541-94a9-a1b823355f64,100.0,High Opportunity
eb2dd76f-1f7c-4fff-9a6d-bdc8130513aa,60.75,Medium Opportunity
b76c4774-1938-47a5-945d-2ae936001ebf,18.5,Low Opportunity
8086bbb1-7cf4-4bc3-9b75-a47fdca24ffa,18.75,Low Opportunity
d1ecce39-400d-45ee-9fde-a70df24c0424,84.75,High Opportunity
07c11fac-23cf-41fb-a652-59ec3df12f78,100.0,High Opportunity
9de73299-53bc-4e64-b98e-d3b47b6cdc53,51.25,Medium Opportunity
97770155-9a84-41f3-8d0d-3e64cd090a07,19.0,Low Opportunity
82704393-69c6-4abe-856a-9ddd46e4dbf9,58.0,Medium Opportunity
2536e6be-2c2d-4baa-aac7-63ebd00f7782,95.0,High Opportunity
c3782884-f04d-45e3-b9c9-2dd92ab1c9e1,15.75,Low Opportunity
8b030a74-156d-4c24-bc8b-6d3d96889e71,100.0,High Opportunity
860c4887-5b16-4372-9243-e8bb98ab6f91,12.5,Low Opportunity
26cd6ecb-7c68-4d5e-891e-d86313d00df6,90.0,High Opportunity
f44fd83d-a584-4757-9da7-83e8573cc54e,90.0,High Opportunity
94f3ea02-60dc-40f7-b281-ed814f66849b,12.75,Low Opportunity
4e7c80bd-628a-4379-aeaf-60ff771a378b,39.25,Low Opportunity
1e181b8f-a3d1-4161-b2d4-8284c9d4b0fa,78.75,High Opportunity
48fd7876-da34-44b8-967e-15325b9212c5,20.25,Low Opportunity
0eb416aa-f473-42ee-ac93-a7b9d89e4174,18.5,Low Opportunity
029e9c94-0797-4388-bc31-642b80713157,88.5,High Opportunity
36ee1571-2515-47e0-bf43-c14c63b06854,46.0,Low Opportunity
d30d42f4-c4d1-4692-9635-ad18ced23e4f,39.0,Low Opportunity
08ddf1d2-18a9-4a3a-a0ba-e13e6d73e5a2,100.0,High Opportunity
10052c97-4a38-42e1-8f62-b9e6f9a3266c,18.75,Low Opportunity
f036d334-3935-441a-982d-2fb6731ac34e,52.0,Medium Opportunity
52f94a62-49cc-41ed-936b-196ab25805ff,12.25,Low Opportunity
7e1e5808-bead-4943-9a08-4094928f23c1,95.0,High Opportunity
a1d3220b-eb9e-40e2-b500-fdfaf8a96de4,100.0,High Opportunity
75364380-0a70-4f53-8aa4-7a2b05b0b785,100.0,High Opportunity
7c815e98-2d81-43fd-8aa8-3beec7984def,59.0,Medium Opportunity
21a909c4-1d33-40e1-816b-1e62f08da769,18.75,Low Opportunity
4e0db00c-d3b8-438f-a829-b9653a6c2999,59.0,Medium Opportunity
ca8f93d7-b602-4dda-a988-2a49ece64859,90.0,High Opportunity
184beae8-f490-4efd-85c4-92f3e7755775,51.75,Medium Opportunity
df90b68d-2fc5-4ca6-816c-e7ea2c046ea7,85.75,High Opportunity
bd4d0aae-1eba-47bc-b589-ab19b6ae28bc,51.5,Medium Opportunity
5373e669-872e-43cd-91c2-ac02e0989f62,66.25,Medium Opportunity
82bb584c-a74c-4508-8f21-ff56d420525f,88.75,High Opportunity
a1852521-e7e6-4164-b168-46a31fba003a,75.5,High Opportunity
1d436b5d-5377-49dd-a823-d2feb9c38ae6,54.0,Medium Opportunity
85f95e16-6dc8-4a8d-8223-f3fed88726bd,90.0,High Opportunity
fffdfe70-08ea-4478-a9f4-f0b39ac1cfdc,84.5,High Opportunity
0050ed56-85e0-4adb-973e-499afebb7697,84.75,High Opportunity
ca45fb80-d2f7-46dc-b903-564209cbe235,18.25,Low Opportunity
cde3a389-65c6-4de8-8d0f-a643ab1c1b52,100.0,High Opportunity
f73b6166-2e99-4a15-8cc0-130944cc01b1,95.0,High Opportunity
fef63047-dabd-47f1-9fb4-16e2b2e834e7,44.25,Low Opportunity
b39469d2-322f-4bc1-b261-7d7461b952c6,90.0,High Opportunity
929523a0-f9cc-46b8-8aa9-db412ad3871e,19.0,Low Opportunity
d18c4062-a0f4-4895-a166-f11721776aed,84.5,High Opportunity
05ff9180-8430-496f-844d-fd9c597faba7,50.25,Medium Opportunity
e0a77f23-c9a7-41f2-b2f2-07e207ff6c79,17.75,Low Opportunity
6a18a36c-41b9-461b-b4e9-106782fc2708,53.5,Medium Opportunity
8af1bec6-4e76-493b-89aa-2976e0f6205c,100.0,High Opportunity
fab0362a-fa87-44e3-b0aa-e4eb628b2482,100.0,High Opportunity
43d5d571-3091-49b4-8925-0480ea7b6cbd,52.75,Medium Opportunity
23472fb0-e861-4801-9f1b-efc960708d2c,21.25,Low Opportunity
a0b82d3c-972d-4d4b-a7b0-02264a6bbd1f,19.75,Low Opportunity
5ad68e60-422c-44ba-b75b-ecb1b0831bd9,85.5,High Opportunity
65bfc4cf-58cc-4561-972a-cad03d49f478,57.75,Medium Opportunity
aa2e01f5-a59d-45e0-a332-fade62c8973c,95.0,High Opportunity
07101dfe-50a1-48eb-9f14-2ba99e1767fc,84.5,High Opportunity
d26d8232-785e-4474-b97c-966be230dc59,83.75,High Opportunity
1bdbb3b1-7f78-4a25-a709-7f4f6230ad53,100.0,High Opportunity
12d0c9a6-f790-42fc-a525-f8388bb2edb5,12.5,Low Opportunity
f88f5780-5bbf-4f34-aa0d-578e5bddf761,100.0,High Opportunity
3595c612-4af7-4eed-b3e0-53f53fb8dcd1,28.0,Low Opportunity
a4b3456f-1e33-46ac-ab4a-3459b0b8874e,95.0,High Opportunity
404002d2-3f42-44fb-a283-cf95dd10048b,57.25,Medium Opportunity
ee346c51-cac5-4056-9939-425e1a974725,90.0,High Opportunity
7fc78143-7454-4a90-8952-d8dd0515aa90,50.5,Medium Opportunity
f46b2167-1ed3-4776-8cc2-d01e3ce047bd,39.25,Low Opportunity
cab69d76-d9a1-4599-9765-ee16452a31c9,97.25,High Opportunity
bc115b9c-aeae-4fb1-8db1-14ec5eda0ba1,90.0,High Opportunity
3235ebe6-6d39-4fba-802c-857a8be94f8a,51.75,Medium Opportunity
a9b89e37-0abb-42b5-a41c-5a9d13a1c7f0,66.0,Medium Opportunity
66ef4f2f-bbc9-4480-bd4b-82f69de0e2be,100.0,High Opportunity
13a1b84e-cc21-4fb3-b16a-929a3a6d0464,46.25,Low Opportunity
c0b9667f-0de6-415a-8277-b916317f5e21,40.75,Low Opportunity
11c2bf7e-f3c7-4f56-97e3-4b5bef7ba73d,68.0,Medium Opportunity
20d9f558-d991-4a6e-ab86-8f892aa7483e,20.25,Low Opportunity
e6ddebb4-f1d4-4e54-9b72-9ca29cdda976,17.75,Low Opportunity
dc68a35b-0baf-4017-b652-efa33281d6a1,48.0,Low Opportunity
4e73a40d-9bab-42e1-8397-cba1ad15b809,59.0,Medium Opportunity
ede16ad2-8828-48e7-9ca4-0dfceb521ee4,66.5,Medium Opportunity
65cb193a-7061-4d66-a8e7-f7974ca7b5c5,87.0,High Opportunity
51dd3baf-87ad-4a4a-a8b0-cb7bb05f5796,95.0,High Opportunity
8b40a4ed-a1d9-47c5-ac3a-57ea3f2f81a3,59.0,Medium Opportunity
4e69d0f6-45b2-497e-afea-3819b9b97857,71.75,Medium Opportunity
21ee2a7b-d317-4127-9def-c5ddf1fac4c4,100.0,High Opportunity
7551307f-6a5b-4916-9ddf-e7cb83a32fe6,90.0,High Opportunity
0a593ba2-a002-46dc-86db-d0631c9a6428,64.75,Medium Opportunity
fc7afc8b-c2ba-4d57-a293-5f40ec3435b0,95.0,High Opportunity
ac206381-c039-4409-b66c-37fd3dd463cd,38.25,Low Opportunity
89010305-3458-4b7b-a8a3-9be9142f6696,58.5,Medium Opportunity
3b8c50fc-aff5-496f-a969-b89891198505,90.5,High Opportunity
0bfc0da6-8016-4ea8-932f-fe926ddb0bf3,20.75,Low Opportunity
38d74c48-2c8c-4154-9632-7790c8d68400,86.25,High Opportunity
8d40467d-7576-4df5-ae7e-8e1b744abc2e,10.75,Low Opportunity
015fdd84-c358-42ea-bf6b-c71c7d1c4b47,45.75,Low Opportunity
1ae50780-9829-4437-8405-3e7366b780a8,26.75,Low Opportunity
2ac026fa-37b9-46ab-8631-e3fe345a75b3,24.75,Low Opportunity
1da061c0-beab-42ed-aba3-ed2458382cba,76.75,High Opportunity
d191fba3-14d4-448b-a7a1-d1d9874e9e68,25.0,Low Opportunity
52739cd0-7c0b-4378-8c17-67a1e527c5fa,90.0,High Opportunity
ffc9b83e-6161-4bde-922c-8ed6af20930c,53.0,Medium Opportunity
9a8ba3d2-9545-415d-874f-ae1a7f21e10e,84.75,High Opportunity
7398dd59-2365-49aa-8ca6-c1bbbecceaa2,88.25,High Opportunity
34489a24-46ac-432b-b768-f829f68e8837,11.75,Low Opportunity
a8eb295a-c74f-4224-8746-2387810c2136,48.25,Low Opportunity
515f0701-8885-4145-a2a4-087af6f5a782,95.0,High Opportunity
59d22e7a-8df8-4430-a89b-6bbcf1b39b05,60.25,Medium Opportunity
c29d4812-1ed6-4719-b2bf-df69cb4734bf,14.25,Low Opportunity
33921f9d-2e8f-476f-ae0d-a496f02d5920,86.25,High Opportunity
85e0d713-140f-4c45-9e32-c6edd4ba2cb2,16.75,Low Opportunity
072c3d93-b6a6-4d14-8411-71d15739ad6b,13.5,Low Opportunity
21c55149-8be3-47bc-95a8-c907e46db3ec,11.5,Low Opportunity
37929c3f-86da-4c88-bda7-fbec38af0785,85.0,High Opportunity
f2d51fe3-1992-443d-8990-5fc271c5ba59,95.75,High Opportunity
978389f7-083a-47de-b6e4-cca512d5f20d,19.25,Low Opportunity
ecb9d809-997a-4a4f-824d-6b12cc1b32e8,12.0,Low Opportunity
805bd7eb-7f4e-4465-86c1-9a9fb1756688,100.0,High Opportunity
b97ddc79-b09b-4dc2-bb05-20b39d9703d0,95.0,High Opportunity
42698ef5-eee9-4956-90da-f306e5f2104f,53.75,Medium Opportunity
2ea5feae-b395-48c7-abcb-9e952125e8c9,56.75,Medium Opportunity
d05ee52c-3efa-4686-8380-ad582a10ceeb,20.0,Low Opportunity
194fd744-323e-4645-a76a-88fee9ce1c32,29.25,Low Opportunity
8b7cb2b1-5664-4256-9af3-844603f1e7fb,100.0,High Opportunity
58759f2f-ebb4-436b-97e1-827870455c2b,95.25,High Opportunity
0d631068-44ef-40cc-b52a-44203495126a,11.25,Low Opportunity
567472a8-ea8a-49fd-bd28-d5489adf6b3f,84.5,High Opportunity
177698c6-ea18-4079-b1a6-34162ede3244,95.0,High Opportunity
2721cec4-013b-4e12-bca7-efb103a3d1fd,98.5,High Opportunity
138c57f1-fcb2-433e-ab7c-5cc7395c5fe6,44.75,Low Opportunity
e7d3f9ae-f13c-486b-b026-a5db33eab2dc,46.5,Low Opportunity
d7fa5e36-e44d-48a3-9e99-f7bdf84acb20,95.0,High Opportunity
d6e755fb-44b5-4d7f-9866-51ce7c9da03d,51.75,Medium Opportunity
c67ddba5-50c7-4286-9e94-a418d104776b,44.75,Low Opportunity
7a8e0145-2b44-4368-8059-214700de2bef,26.5,Low Opportunity
199c75ee-c712-4639-a17b-25a092adfb23,89.75,High Opportunity
598fffb6-c945-4f2b-b88c-6815a0ac9cea,100.0,High Opportunity
284120fb-7e3f-4ea1-9ee4-1f3d7cb44b86,84.25,High Opportunity
e8a0b2a6-6d73-46b6-aab9-4e950a872339,52.75,Medium Opportunity
67ab334b-434a-48eb-bb58-941c4de58284,44.5,Low Opportunity
19a88a90-6e29-456b-8cf6-cb85354c1252,27.0,Low Opportunity
a29fdb63-681e-4fdf-a358-0e89055fd2d0,20.75,Low Opportunity
c31d6739-e25a-4e71-9e7d-2c742dc27123,85.25,High Opportunity
3680da29-02db-4f28-828f-c5f45f15e51e,44.25,Low Opportunity
321cd3e8-81e0-4903-be0e-a42f530d5348,95.0,High Opportunity
736e68e5-1ab1-4374-9606-c09b4c5224c6,59.75,Medium Opportunity
c291afa3-b937-496f-b802-6cd58f90f0cb,19.0,Low Opportunity
39a91a0a-1feb-466c-a2c4-635804bc2725,11.75,Low Opportunity
797e3b04-1ea7-48ab-bbeb-3ed90d0b02aa,12.0,Low Opportunity
4f815bdb-d6fa-4ea9-94c6-6ae0cd3df05a,98.75,High Opportunity
f8cf4800-98ff-4263-865a-cc3950a3a19e,39.25,Low Opportunity
3ba628dc-cb7a-4f8f-b8d0-fb1d5a705745,69.0,Medium Opportunity
3d282d45-9a50-4b42-882b-e583704e36e8,100.0,High Opportunity
5ebc0d60-f92b-4d7e-bb50-8b765ce61113,59.25,Medium Opportunity
3463b3c0-c667-43ea-b6bf-b4da9a575882,86.0,High Opportunity
3b8aabed-dbe9-4c1b-b4da-fe80bc325bb9,62.0,Medium Opportunity
f926448c-c4a2-4415-baf0-74fd679ac72c,85.0,High Opportunity
30a61820-5b9c-4cae-883f-6fb8488efe8d,65.0,Medium Opportunity
0cd0bfb1-c503-4310-9edb-f6d43d78a8bb,100.0,High Opportunity
4c8274c3-318c-4676-89cc-460ba9d54f12,95.0,High Opportunity
06b76a4e-2c0b-4aaa-a53b-20c225c97644,12.0,Low Opportunity
0612d89a-591b-4512-a129-235ee14a4b46,100.0,High Opportunity
50727a93-578e-4d4c-92f5-4b1aa9a638bd,13.75,Low Opportunity
43737b60-2ecb-47e5-801e-98f3be945264,95.0,High Opportunity
fde4f6a7-0978-4c0b-97d9-ca456ce0c8b0,84.25,High Opportunity
6435b362-53de-4653-8fcc-4f2e6d2c8b40,18.5,Low Opportunity
b2fa66a0-f2b6-427d-95a0-4afa51ffc68b,91.5,High Opportunity
48e56c83-8e41-4075-adf2-41b8aa1c370f,19.75,Low Opportunity
557425db-4d2c-4631-a586-f4286edcb210,62.25,Medium Opportunity
ec16dd96-8fa2-4290-825c-15f518bd9a95,83.75,High Opportunity
7a89ed76-b246-465a-a4cf-f965ad2e0df1,79.0,High Opportunity
b21c81aa-52a7-4c41-9bdb-ea89c06cfcb0,63.75,Medium Opportunity
0abd6709-d89d-48cb-8de6-c14f9e1300a3,90.0,High Opportunity
b80205af-4f7d-4d8e-9653-e8c37d718931,70.75,Medium Opportunity
78f4322b-1e97-431e-86fc-209cf8096564,52.75,Medium Opportunity
80e2fb52-dbe5-42b2-8627-e1803a0a78a5,53.0,Medium Opportunity
8dedaf7b-ca8f-40a9-9a6f-f8ab3ee6049c,46.5,Low Opportunity
47e497e8-a608-47d0-8d53-db6afa287c5c,53.0,Medium Opportunity
276ea2ed-3725-4c63-8efd-1ff5bd8d731e,86.5,High Opportunity
b6459401-db3c-40b0-84d9-882f2a41b2fe,59.0,Medium Opportunity
57f66acc-8c7e-46f9-afa6-72d7dae386a4,45.5,Low Opportunity
600893fa-9f68-4454-97ee-84f2d5b7227c,12.75,Low Opportunity
b8433bf2-9654-4b9e-82d3-85b88d606c6d,27.0,Low Opportunity
e1e3a434-5a34-4722-b760-2f840defee69,18.5,Low Opportunity
ca767739-da49-4453-963e-1f29a6765bcd,11.5,Low Opportunity
30045ae6-342e-4154-9f6c-2b1334204e5d,95.0,High Opportunity
dc7e4138-e0a3-4d8d-b138-1fc77cf37bdc,95.0,High Opportunity
8d11dbac-9bdf-4db7-ac20-12254c07d857,27.75,Low Opportunity
e0d0e2a7-f324-436f-8ec7-fc332d1b9607,91.25,High Opportunity
ab9775af-2978-42e6-88df-90701647b0d0,70.0,Medium Opportunity
4a699624-c50f-4901-986c-548bfe1ae34e,25.5,Low Opportunity
d5a6aa0f-e09a-4a04-9712-3b261b755c1c,50.5,Medium Opportunity
0c7519da-bd5f-46ac-8d2f-dd2f054eec40,15.75,Low Opportunity
7b3bcdfd-93ba-4383-95c2-151da222858b,26.0,Low Opportunity
0e5e46a7-bcfd-442f-ba8a-a7b2bffbccb4,90.0,High Opportunity
0f36c5bf-60d5-46e6-828f-9745ad2dd99e,85.25,High Opportunity
d74f3bbc-226e-4306-b10b-67c84132b77a,85.0,High Opportunity
0973fc5a-48cf-45b1-be1e-7c5419cd3da4,13.5,Low Opportunity
1928fe05-b33f-4ce3-aa86-a65347dc6918,90.0,High Opportunity
eb57d781-77ad-4ddd-9815-7cdd9aa4b2f5,79.25,High Opportunity
e71a7604-ffb1-49d1-b830-3e35bb5aa7ee,58.25,Medium Opportunity
ea0cecf3-b826-44d5-b767-94e660fcfd8d,38.5,Low Opportunity
b9246b8b-5c5b-4532-845f-ce6797255d4a,79.25,High Opportunity
1430ce9c-7406-46f3-b26a-ceabd198c7a6,91.0,High Opportunity
5611558c-fbb6-4d6f-a4f4-e7b696eee2a9,88.0,High Opportunity
ae4d35df-afbc-4064-96f3-f1ea8c2f4ece,90.0,High Opportunity
bd71b0e3-3e27-477f-9b6c-034d3e560280,25.25,Low Opportunity
57976864-b382-4432-a324-77df45ceaea1,45.0,Low Opportunity
d5ffb4f5-e2b7-478d-84c1-f4c053449e28,63.5,Medium Opportunity
66316d98-e57d-421d-acfe-97839796affa,17.75,Low Opportunity
e156bc03-e532-49f2-831b-8ebf827bc596,84.0,High Opportunity
e8984655-355b-41a9-aed9-b02c2048bc0d,42.75,Low Opportunity
389defd5-12a1-496e-8340-42cfa39cb683,59.0,Medium Opportunity
95ed6c67-f5ae-4e78-b8bb-2d30cc978c44,19.25,Low Opportunity
e547c99c-f35d-4f79-a5ba-860cbf219852,90.0,High Opportunity
1e835922-181d-407b-b92a-31c8f1bdbdf3,58.0,Medium Opportunity
67779ecd-5dfb-421a-b9cd-cef7770d46ec,83.25,High Opportunity
bd926904-993f-4335-b61a-d2dc1c1c3413,59.0,Medium Opportunity
33a37c83-bec9-4e1c-9bdf-08ac7764a816,90.0,High Opportunity
700f7fa0-890b-4cd0-8af7-ad087363f3da,50.5,Medium Opportunity
8f4dfd52-c6a0-4be6-9f4e-3f08ba49d8a7,52.75,Medium Opportunity
3c4a0621-bcc7-4dcd-a1d2-108fa5eb4246,51.5,Medium Opportunity
e1f0fc72-d705-49a0-a98c-4762ab07e7a0,51.0,Medium Opportunity
4bd4b007-0dd3-4892-81c5-3759795bfba7,59.5,Medium Opportunity
5137e2c6-e7ce-4259-a608-bd30d9a021ba,14.5,Low Opportunity
d15dcde0-d660-4bf4-aa2b-fd95e844dc67,100.0,High Opportunity
837dc759-3ac1-4bed-834a-af5ef192a4ab,28.5,Low Opportunity
7a2d4ad5-929b-4c2f-92a0-20178ff3142d,91.75,High Opportunity
e0b8b1a0-76f6-4330-8dfd-20e4596e1163,85.5,High Opportunity
d8a67c66-ae9e-4ead-91a7-410045d80f34,100.0,High Opportunity
55f989aa-f8ad-465e-a828-01ae6a3dfbf0,91.75,High Opportunity
0e0e7b85-51d6-48c2-9d24-542cf00e1a55,84.75,High Opportunity
26f4e8b4-89fa-4f1f-9094-72f21768490b,51.5,Medium Opportunity
79a17175-314c-4176-8d99-88211523b316,100.0,High Opportunity
afbfffc1-50a7-4016-a5f6-a786c715bea5,30.5,Low Opportunity
420a8d33-f785-4384-b710-5064b8fa0ffa,31.75,Low Opportunity
bf80efbd-b3be-49ce-9e2a-09c1bf99de9f,95.0,High Opportunity
8a1ef3c3-820f-45c0-9f0b-9d58eef82e59,97.25,High Opportunity
9d86fda4-0c34-40ce-98e4-15ce895c3c19,37.25,Low Opportunity
fc186fb0-b062-41ef-8feb-bd87fe20dcd1,20.25,Low Opportunity
2336df74-1305-41ec-ab11-5c56689b5b38,95.0,High Opportunity
5f3cb219-75c7-4497-b4dc-7fbd146820d0,20.75,Low Opportunity
ca3c1ba5-ea35-4b3a-8af3-1ff2fe53772c,90.0,High Opportunity
1ecc7017-ee74-420c-89e1-025c4aa80ee5,41.5,Low Opportunity
cdebbb4d-be45-420d-b4be-05fd4a5a2beb,53.75,Medium Opportunity
5a4822dc-e816-42b8-bed7-66b1136e3b70,97.5,High Opportunity
740c02c4-b9c8-4f41-a1f5-982cfbc1165b,100.0,High Opportunity
321137df-9ae7-45d3-980f-09312dc186f6,66.25,Medium Opportunity
c4590cd6-bcbd-4512-8f52-21751768536f,100.0,High Opportunity
d83ba61a-4ae8-4f4d-8542-62a839aaeef5,54.5,Medium Opportunity
290971b0-f9fe-4951-bd52-07889d6ec395,99.0,High Opportunity
1cb83c81-4487-4c6d-a77a-fe176750ee83,18.0,Low Opportunity
13215022-6422-407d-b728-8fa4c422fbdb,14.5,Low Opportunity
db49aefa-768d-491a-b4d2-cfb6a7c1dddc,100.0,High Opportunity
89a4d4b5-4aea-4a3c-9da3-8a2ca8f30a26,95.0,High Opportunity
26881a72-3cb3-4d5d-8554-804627f563aa,65.5,Medium Opportunity
9c2742f7-9575-4018-933b-6d7e3cd08cf1,20.25,Low Opportunity
ce0340af-0262-43be-aee7-c0039e6e40fd,95.0,High Opportunity
2b169234-7e3c-40d0-8a9e-74203e7b75fa,38.75,Low Opportunity
1fe7648b-f6df-489b-8e42-bab7fa6682e3,60.0,Medium Opportunity
708347da-2754-4db8-a573-ededdeee1ce6,52.5,Medium Opportunity
c1a8e6c7-6a82-4971-8306-2cb7e865d320,86.25,High Opportunity
cf186a00-08fc-4075-bde9-87a86883b70d,100.0,High Opportunity
81bb291a-d497-4d86-803f-845d14aa3e5f,95.0,High Opportunity
61e3913d-f99b-4ac1-8757-94b78aff0bae,48.75,Low Opportunity
31bf3894-b2d7-4bb4-96a3-4a969890f6dc,26.0,Low Opportunity
80c2a555-1151-4e63-b22c-4ee6eeb79d83,53.5,Medium Opportunity
3ab9c1c5-ded4-4f02-9a43-42c4f28d9966,24.75,Low Opportunity
19ccd7d2-0f02-472d-a91b-9973ec8aafcb,95.0,High Opportunity
6010b57c-a051-457f-930b-d78da8e7d869,98.75,High Opportunity
b8747961-6add-46c2-9caa-889e205cea38,90.5,High Opportunity
c5cefb14-9030-41c3-ad5c-7e780711e5fc,100.0,High Opportunity
c41806be-0374-49e2-b27f-66582f8d6ecb,48.0,Low Opportunity
71caba05-a661-4e7a-b016-85ffbf4d1001,20.0,Low Opportunity
5a0620af-cb60-4def-825f-868b5e18404c,86.5,High Opportunity
053885cd-a549-4fa7-8659-7c7dfed17d51,19.75,Low Opportunity
bb1e9a59-147f-431d-be44-eeb8be61a9f6,90.0,High Opportunity
306137d2-2e6d-4d82-8aa2-925158140ca2,40.5,Low Opportunity
0b1397bd-816c-45fa-bf6c-3b1e5e144804,12.0,Low Opportunity
da70a634-60b7-43a6-92b4-f8ffdd6b820a,100.0,High Opportunity
6e8c41a4-d630-4937-940a-2a2c0f8fe812,76.5,High Opportunity
2be3bb2f-c650-4706-b5c8-4773d54e7921,18.75,Low Opportunity
a8c41868-c572-4060-8585-8cc88c8d14bd,77.5,High Opportunity
8f2fd76a-c481-406f-abfc-08e8caadcba2,77.0,High Opportunity
41864f82-e85d-42cb-9426-17673ed1b274,58.0,Medium Opportunity
f15444c0-07a4-4d9d-b858-801e5a33a0a1,75.0,High Opportunity
bf5d5026-ffbc-4e06-b18f-7991b883416c,95.0,High Opportunity
98e4f3a4-94a0-457d-b7f1-b2258f27433f,100.0,High Opportunity
a20e81d6-131c-4c47-8bf7-7d3af494fb03,50.25,Medium Opportunity
bcdf2bea-1a8c-4e87-9f33-7bd17dcc31d0,52.25,Medium Opportunity
dad95d20-302d-4dc5-8c3e-7589eb65fc6f,53.0,Medium Opportunity
a3a9b169-a8ee-489c-9ad6-621f4fd032aa,95.0,High Opportunity
e8438948-95ea-49a1-883e-6077b5cc0cae,85.0,High Opportunity
5a4cb110-9133-4a27-b354-499bd86c39cb,20.5,Low Opportunity
169e990b-7586-424f-b0e3-eb0d706139a5,100.0,High Opportunity
347c1fac-f22d-44f0-ad31-7016f69239dc,84.5,High Opportunity
154cab54-fd39-4842-80cb-8ddcaac50748,86.0,High Opportunity
7f605915-9ddb-4b74-b6fc-f7fa04fbed93,97.0,High Opportunity
74b27fa1-a98b-49bf-b35d-ec88bde99d64,58.0,Medium Opportunity
8b86ccc7-0684-4b74-9290-7064569c82c1,12.25,Low Opportunity
a4e0ceca-8ab9-4b75-9f08-3c6daebebdae,95.0,High Opportunity
